Product,Status,Release Date,Code Name,Cores,Threads,Lithography(nm),Max. Turbo Freq.(GHz),Base Freq.(GHz),TDP(W),Cache(MB),Cache Info,Max Memory Size(GB),Memory Types,Max Memory Speed(MHz),Integrated Graphics
Xeon Gold 5218B,Launched,Q2'19,Cascade Lake,16,32,14,3.90,2.30,125,22,N/A,1024,DDR4,2667,N/A
Xeon Gold 5218N,Launched,Q2'19,Cascade Lake,16,32,14,3.70,2.30,110,22,N/A,1024,DDR4,2667,N/A
Xeon Gold 5218T,Launched,Q2'19,Cascade Lake,16,32,14,3.80,2.10,105,22,N/A,1024,DDR4,2667,N/A
Xeon Gold 5220,Launched,Q2'19,Cascade Lake,18,36,14,3.90,2.20,125,24.75,N/A,1024,DDR4,2667,N/A
Xeon Gold 5220S,Launched,Q2'19,Cascade Lake,18,36,14,3.90,2.70,125,24.75,N/A,1024,DDR4,2667,N/A
Xeon Gold 5220T,Launched,Q2'19,Cascade Lake,18,36,14,3.90,1.90,105,24.75,N/A,1024,DDR4,2667,N/A
Xeon Gold 5222,Launched,Q2'19,Cascade Lake,4,8,14,3.90,3.80,105,16.5,N/A,1024,DDR4,2933,N/A
Xeon Gold 6209U,Launched,Q2'19,Cascade Lake,20,40,14,3.90,2.10,125,27.5,N/A,1024,DDR4,2933,N/A
Xeon Gold 6210U,Launched,Q2'19,Cascade Lake,20,40,14,3.90,2.50,150,27.5,N/A,1024,DDR4,2933,N/A
Xeon Gold 6212U,Launched,Q2'19,Cascade Lake,24,48,14,3.90,2.40,165,35.75,N/A,1024,DDR4,2933,N/A
Xeon Gold 6222V,Launched,Q2'19,Cascade Lake,20,40,14,3.60,1.80,115,27.5,N/A,1024,DDR4,2400,N/A
Xeon Gold 6226,Launched,Q2'19,Cascade Lake,12,24,14,3.70,2.70,125,19.25,N/A,1024,DDR4,2933,N/A
Xeon Gold 6230,Launched,Q2'19,Cascade Lake,20,40,14,3.90,2.10,125,27.5,N/A,1024,DDR4,2933,N/A
Xeon Gold 6230N,Launched,Q2'19,Cascade Lake,20,40,14,3.50,2.30,125,27.5,N/A,1024,DDR4,2933,N/A
Xeon Gold 6230T,Launched,Q2'19,Cascade Lake,20,40,14,3.90,2.10,125,27.5,N/A,1024,DDR4,2933,N/A
Xeon Gold 6234,Launched,Q2'19,Cascade Lake,8,16,14,4.00,3.30,130,24.75,N/A,1024,DDR4,2933,N/A
Xeon Gold 6238,Launched,Q2'19,Cascade Lake,22,44,14,3.70,2.10,140,30.25,N/A,1024,DDR4,2933,N/A
Xeon Gold 6238L,Launched,Q2'19,Cascade Lake,22,44,14,3.70,2.10,140,30.25,N/A,4608,DDR4,2933,N/A
Xeon Gold 6238T,Launched,Q2'19,Cascade Lake,22,44,14,3.70,1.90,125,30.25,N/A,1024,DDR4,2933,N/A
Xeon Gold 6240,Launched,Q2'19,Cascade Lake,18,36,14,3.90,2.60,150,24.75,N/A,1024,DDR4,2933,N/A
Xeon Gold 6240L,Launched,Q2'19,Cascade Lake,18,36,14,3.90,2.60,150,24.75,N/A,4608,DDR4,2933,N/A
Xeon Gold 6240Y,Launched,Q2'19,Cascade Lake,18,36,14,3.90,2.60,150,24.75,N/A,1024,DDR4,2933,N/A
Xeon Gold 6242,Launched,Q2'19,Cascade Lake,16,32,14,3.90,2.80,150,22,N/A,1024,DDR4,2933,N/A
Xeon Gold 6244,Launched,Q2'19,Cascade Lake,8,16,14,4.40,3.60,150,24.75,N/A,1024,DDR4,2933,N/A
Xeon Gold 6246,Launched,Q2'19,Cascade Lake,12,24,14,4.20,3.30,165,24.75,N/A,1024,DDR4,2933,N/A
Xeon Gold 6248,Launched,Q2'19,Cascade Lake,20,40,14,3.90,2.50,150,27.5,N/A,1024,DDR4,2933,N/A
Xeon Gold 6252,Launched,Q2'19,Cascade Lake,24,48,14,3.70,2.10,150,35.75,N/A,1024,DDR4,2933,N/A
Xeon Gold 6252N,Launched,Q2'19,Cascade Lake,24,48,14,3.60,2.30,150,35.75,N/A,1024,DDR4,2933,N/A
Xeon Gold 6254,Launched,Q2'19,Cascade Lake,18,36,14,4.00,3.10,200,24.75,N/A,1024,DDR4,2933,N/A
Xeon Gold 6262V,Launched,Q2'19,Cascade Lake,24,48,14,3.60,1.90,135,33,N/A,1024,DDR4,2400,N/A
Xeon Platinum 8253,Launched,Q2'19,Cascade Lake,16,32,14,3.00,2.20,125,22,N/A,1024,DDR4,2933,N/A
Xeon Platinum 8256,Launched,Q2'19,Cascade Lake,4,8,14,3.90,3.80,105,16.5,N/A,1024,DDR4,2933,N/A
Xeon Platinum 8260,Launched,Q2'19,Cascade Lake,24,48,14,3.90,2.40,165,35.75,N/A,1024,DDR4,2933,N/A
Xeon Platinum 8260L,Launched,Q2'19,Cascade Lake,24,48,14,3.90,2.40,165,35.75,N/A,4608,DDR4,2933,N/A
Xeon Platinum 8260Y,Launched,Q2'19,Cascade Lake,24,48,14,3.90,2.40,165,35.75,N/A,1024,DDR4,2933,N/A
Xeon Platinum 8268,Launched,Q2'19,Cascade Lake,24,48,14,3.90,2.90,205,35.75,N/A,1024,DDR4,2933,N/A
Xeon Platinum 8270,Launched,Q2'19,Cascade Lake,26,52,14,4.00,2.70,205,35.75,N/A,1024,DDR4,2933,N/A
Xeon Platinum 8276,Launched,Q2'19,Cascade Lake,28,56,14,4.00,2.20,165,38.5,N/A,1024,DDR4,2933,N/A
Xeon Platinum 8276L,Launched,Q2'19,Cascade Lake,28,56,14,4.00,2.20,165,38.5,N/A,4608,DDR4,2933,N/A
Xeon Platinum 8280,Launched,Q2'19,Cascade Lake,28,56,14,4.00,2.70,205,38.5,N/A,1024,DDR4,2933,N/A
Xeon Platinum 8280L,Launched,Q2'19,Cascade Lake,28,56,14,4.00,2.70,205,38.5,N/A,4608,DDR4,2933,N/A
Xeon Platinum 9242,Launched,Q2'19,Cascade Lake,48,96,14,3.80,2.30,350,71.5,Intel Smart Cache,N/A,DDR4,2933,N/A
Xeon Platinum 9282,Launched,Q2'19,Cascade Lake,56,112,14,3.80,2.60,400,77,Intel Smart Cache,N/A,DDR4,2933,N/A
Xeon Silver 4208,Launched,Q2'19,Cascade Lake,8,16,14,3.20,2.10,85,11,N/A,1024,DDR4,2400,N/A
Xeon Silver 4209T,Launched,Q2'19,Cascade Lake,8,16,14,3.20,2.20,70,11,N/A,1024,DDR4,2400,N/A
Xeon Silver 4210,Launched,Q2'19,Cascade Lake,10,20,14,3.20,2.20,85,13.75,N/A,1024,DDR4,2400,N/A
Xeon Silver 4214,Launched,Q2'19,Cascade Lake,12,24,14,3.20,2.20,85,16.5,N/A,1024,DDR4,2400,N/A
Xeon Silver 4214Y,Launched,Q2'19,Cascade Lake,12,24,14,3.20,2.20,85,16.5,N/A,1024,DDR4,2400,N/A
Xeon Silver 4215,Launched,Q2'19,Cascade Lake,8,16,14,3.50,2.50,85,11,N/A,1024,DDR4,2400,N/A
Xeon Silver 4216,Launched,Q2'19,Cascade Lake,16,32,14,3.20,2.10,100,22,N/A,1024,DDR4,2400,N/A
Xeon Gold 6138P,Discontinued,Q2'18,Skylake,20,40,14,3.70,2.00,195,27.5,L3 Cache,768,DDR4,2666,N/A
Xeon Bronze 3104,Discontinued,Q3'17,Skylake,6,6,14,N/A,1.70,85,8.25,L3 Cache,768,DDR4,2133,N/A
Xeon Bronze 3106,Launched,Q3'17,Skylake,8,8,14,N/A,1.70,85,11,L3 Cache,768,DDR4,2133,N/A
Xeon Gold 5115,Discontinued,Q3'17,Skylake,10,20,14,3.20,2.40,85,13.75,L3 Cache,768,DDR4,2400,N/A
Xeon Gold 5118,Launched,Q3'17,Skylake,12,24,14,3.20,2.30,105,16.5,L3 Cache,768,DDR4,2400,N/A
Xeon Gold 5119T,Launched,Q3'17,Skylake,14,28,14,3.20,1.90,85,19.25,L3 Cache,768,DDR4,2400,N/A
Xeon Gold 5120,Discontinued,Q3'17,Skylake,14,28,14,3.20,2.20,105,19.25,L3 Cache,768,DDR4,2400,N/A
Xeon Gold 5120T,Launched,Q3'17,Skylake,14,28,14,3.20,2.20,105,19.25,L3 Cache,768,DDR4,2400,N/A
Xeon Gold 5122,Discontinued,Q3'17,Skylake,4,8,14,3.70,3.60,105,16.5,L3 Cache,768,DDR4,2666,N/A
Xeon Gold 6126,Launched,Q3'17,Skylake,12,24,14,3.70,2.60,125,19.25,L3 Cache,768,DDR4,2666,N/A
Xeon Gold 6126F,Discontinued,Q3'17,Skylake,12,24,14,3.70,2.60,135,19.25,L3 Cache,768,DDR4,2666,N/A
Xeon Gold 6126T,Launched,Q3'17,Skylake,12,24,14,3.70,2.60,125,19.25,L3 Cache,768,DDR4,2666,N/A
Xeon Gold 6128,Discontinued,Q3'17,Skylake,6,12,14,3.70,3.40,115,19.25,L3 Cache,768,DDR4,2666,N/A
Xeon Gold 6130,Launched,Q3'17,Skylake,16,32,14,3.70,2.10,125,22,L3 Cache,768,DDR4,2666,N/A
Xeon Gold 6130F,Discontinued,Q3'17,Skylake,16,32,14,3.70,2.10,135,22,L3 Cache,768,DDR4,2666,N/A
Xeon Gold 6130T,Launched,Q3'17,Skylake,16,32,14,3.70,2.10,125,22,L3 Cache,768,DDR4,2666,N/A
Xeon Gold 6132,Discontinued,Q3'17,Skylake,14,28,14,3.70,2.60,140,19.25,L3 Cache,768,DDR4,2666,N/A
Xeon Gold 6134,Discontinued,Q3'17,Skylake,8,16,14,3.70,3.20,130,24.75,L3 Cache,768,DDR4,2666,N/A
Xeon Gold 6136,Discontinued,Q3'17,Skylake,12,24,14,3.70,3.00,150,24.75,L3 Cache,768,DDR4,2666,N/A
Xeon Gold 6138,Discontinued,Q3'17,Skylake,20,40,14,3.70,2.00,125,27.5,L3 Cache,768,DDR4,2666,N/A
Xeon Gold 6138F,Discontinued,Q3'17,Skylake,20,40,14,3.70,2.00,135,27.5,L3 Cache,768,DDR4,2666,N/A
Xeon Gold 6138T,Launched,Q3'17,Skylake,20,40,14,3.70,2.00,125,27.5,L3 Cache,768,DDR4,2666,N/A
Xeon Gold 6140,Discontinued,Q3'17,Skylake,18,36,14,3.70,2.30,140,24.75,L3 Cache,768,DDR4,2666,N/A
Xeon Gold 6142,Discontinued,Q3'17,Skylake,16,32,14,3.70,2.60,150,22,L3 Cache,768,DDR4,2666,N/A
Xeon Gold 6142F,Discontinued,Q3'17,Skylake,16,32,14,3.70,2.60,160,22,L3 Cache,768,DDR4,2666,N/A
Xeon Gold 6144,Discontinued,Q3'17,Skylake,8,16,14,4.20,3.50,150,24.75,L3 Cache,768,DDR4,2666,N/A
Xeon Gold 6146,Discontinued,Q3'17,Skylake,12,24,14,4.20,3.20,165,24.75,L3 Cache,768,DDR4,2666,N/A
Xeon Gold 6148,Discontinued,Q3'17,Skylake,20,40,14,3.70,2.40,150,27.5,L3 Cache,768,DDR4,2666,N/A
Xeon Gold 6148F,Discontinued,Q3'17,Skylake,20,40,14,3.70,2.40,160,27.5,L3 Cache,768,DDR4,2666,N/A
Xeon Gold 6150,Discontinued,Q3'17,Skylake,18,36,14,3.70,2.70,165,24.75,L3 Cache,768,DDR4,2666,N/A
Xeon Gold 6152,Discontinued,Q3'17,Skylake,22,44,14,3.70,2.10,140,30.25,L3 Cache,768,DDR4,2666,N/A
Xeon Gold 6154,Discontinued,Q3'17,Skylake,18,36,14,3.70,3.00,200,24.75,L3 Cache,768,DDR4,2666,N/A
Xeon Platinum 8153,Discontinued,Q3'17,Skylake,16,32,14,2.80,2.00,125,22,L3 Cache,768,DDR4,2666,N/A
Xeon Platinum 8156,Discontinued,Q3'17,Skylake,4,8,14,3.70,3.60,105,16.5,L3 Cache,768,DDR4,2666,N/A
Xeon Platinum 8158,Discontinued,Q3'17,Skylake,12,24,14,3.70,3.00,150,24.75,L3 Cache,768,DDR4,2666,N/A
Xeon Platinum 8160,Discontinued,Q3'17,Skylake,24,48,14,3.70,2.10,150,33,L3 Cache,768,DDR4,2666,N/A
Xeon Platinum 8160F,Discontinued,Q3'17,Skylake,24,48,14,3.70,2.10,160,33,L3 Cache,768,DDR4,2666,N/A
Xeon Platinum 8160T,Launched,Q3'17,Skylake,24,48,14,3.70,2.10,150,33,L3 Cache,768,DDR4,2666,N/A
Xeon Platinum 8164,Discontinued,Q3'17,Skylake,26,52,14,3.70,2.00,150,35.75,L3 Cache,768,DDR4,2666,N/A
Xeon Platinum 8168,Discontinued,Q3'17,Skylake,24,48,14,3.70,2.70,205,33,L3 Cache,768,DDR4,2666,N/A
Xeon Platinum 8170,Discontinued,Q3'17,Skylake,26,52,14,3.70,2.10,165,35.75,L3 Cache,768,DDR4,2666,N/A
Xeon Platinum 8176,Discontinued,Q3'17,Skylake,28,56,14,3.80,2.10,165,38.5,L3 Cache,768,DDR4,2666,N/A
Xeon Platinum 8176F,Discontinued,Q3'17,Skylake,28,56,14,3.80,2.10,173,38.5,L3 Cache,768,DDR4,2666,N/A
Xeon Platinum 8180,Discontinued,Q3'17,Skylake,28,56,14,3.80,2.50,205,28.5,L3 Cache,768,DDR4,2666,N/A
Xeon Silver 4018,Discontinued,Q3'17,Skylake,8,16,14,3.00,1.80,85,11,L3 Cache,768,DDR4,2400,N/A
Xeon Silver 4109T,Launched,Q3'17,Skylake,8,16,14,3.00,2.00,70,11,L3 Cache,768,DDR4,2400,N/A
Xeon Silver 4110,Launched,Q3'17,Skylake,8,16,14,3.00,2.10,85,11,L3 Cache,768,DDR4,2400,N/A
Xeon Silver 4112,Discontinued,Q3'17,Skylake,4,8,14,3.00,2.60,85,8.25,L3 Cache,768,DDR4,2400,N/A
Xeon Silver 4114,Discontinued,Q3'17,Skylake,10,20,14,3.00,2.20,85,13.75,L3 Cache,768,DDR4,2400,N/A
Xeon Silver 4114T,Launched,Q3'17,Skylake,10,20,14,3.00,2.20,85,13.75,L3 Cache,768,DDR4,2400,N/A
Xeon Silver 4116,Launched,Q3'17,Skylake,12,24,14,3.00,2.10,85,16,5,L3 Cache,768,DDR4,2400,N/A
Xeon Silver 4116T,Launched,Q3'17,Skylake,12,24,14,3.00,2.10,85,16.5,L3 Cache,768,DDR4,2400,N/A
Xeon CPU Max 9460,Launched,Q1'23,Sapphire Rapids HBM,40,80,7,3.50,2.20,350,97.5,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon CPU Max 9462,Launched,Q1'23,Sapphire Rapids HBM,32,64,7,3.50,2.70,350,75,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon CPU Max 9468,Launched,Q1'23,Sapphire Rapids HBM,48,96,7,3.50,2.10,350,105,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon CPU Max 9470,Launched,Q1'23,Sapphire Rapids HBM,52,104,7,3.50,2.00,350,105,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon CPU Max 9480,Launched,Q1'23,Sapphire Rapids HBM,56,112,7,3.50,1.90,350,112.5,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon E-2414,Launched,Q4'23,Raptor Lake,4,4,7,4.50,2.60,55,12,N/A,128,DDR5,4800,N/A
Xeon E-2434,Launched,Q4'23,Raptor Lake,4,8,7,5.00,3.40,55,12,N/A,128,DDR5,4800,N/A
Xeon E-2436,Launched,Q4'23,Raptor Lake,6,12,7,5.00,2.90,65,18,N/A,128,DDR5,4800,N/A
Xeon E-2456,Launched,Q4'23,Raptor Lake,6,12,7,5.10,3.30,80,18,N/A,128,DDR5,4800,N/A
Xeon E-2468,Launched,Q4'23,Raptor Lake,8,16,7,5.20,2.60,65,24,N/A,128,DDR5,4800,N/A
Xeon E-2478,Launched,Q4'23,Raptor Lake,8,16,7,5.20,2.80,80,24,N/A,128,DDR5,4800,N/A
Xeon E-2486,Launched,Q4'23,Raptor Lake,6,12,7,5.60,3.50,95,18,N/A,128,DDR5,4800,N/A
Xeon E-2488,Launched,Q4'23,Raptor Lake,8,16,7,5.60,3.20,95,24,N/A,128,DDR5,4800,N/A
Xeon E-2314,Launched,Q3'21,Rocket Lake,4,4,14,4.50,2.80,65,8,Intel Smart Cache,128,DDR4,3200,N/A
Xeon E-2324G,Launched,Q3'21,Rocket Lake,4,4,14,4.60,3.10,65,8,Intel Smart Cache,128,DDR4,3200,Intel UHD Graphics P750
Xeon E-2334,Launched,Q3'21,Rocket Lake,4,8,14,4.80,3.40,65,8,Intel Smart Cache,128,DDR4,3200,N/A
Xeon E-2336,Launched,Q3'21,Rocket Lake,6,12,14,4.80,2.90,65,12,Intel Smart Cache,128,DDR4,3200,N/A
Xeon E-2356G,Launched,Q3'21,Rocket Lake,6,12,14,5.00,3.20,80,12,Intel Smart Cache,128,DDR4,3200,Intel UHD Graphics P750
Xeon E-2374G,Launched,Q3'21,Rocket Lake,4,8,14,5.00,3.70,80,8,Intel Smart Cache,128,DDR4,3200,Intel UHD Graphics P750
Xeon E-2378,Launched,Q3'21,Rocket Lake,8,16,14,4.80,2.60,65,16,Intel Smart Cache,128,DDR4,3200,N/A
Xeon E-2378G,Launched,Q3'21,Rocket Lake,8,16,14,5.10,2.80,80,16,Intel Smart Cache,128,DDR4,3200,Intel UHD Graphics P750
Xeon E-2386G,Launched,Q3'21,Rocket Lake,6,12,14,5.10,3.50,95,12,Intel Smart Cache,128,DDR4,3200,Intel UHD Graphics P750
Xeon E-2388G,Launched,Q3'21,Rocket Lake,8,16,14,5.10,3.20,95,16,Intel Smart Cache,128,DDR4,3200,Intel UHD Graphics P750
Xeon E-2226GE,Launched,Q2'19,Coffee Lake,6,6,14,4.60,3.40,80,12,Intel Smart Cache,128,DDR4,2666,Intel UHD 630 Graphics
Xeon E-2254ME,Launched,Q2'19,Coffee Lake,4,8,14,3.80,2.60,45,8,N/A,64,DDR4,2666,Intel UHD Graphics P630
Xeon E-2254ML,Launched,Q2'19,Coffee Lake,4,8,14,3.50,1.70,25,8,N/A,64,DDR4,2666,Intel UHD Graphics P630
Xeon E-2276ME,Launched,Q2'19,Coffee Lake,6,12,14,4.50,2.80,45,12,N/A,64,DDR4,2666,Intel UHD Graphics P630
Xeon E-2276ML,Launched,Q2'19,Coffee Lake,6,12,14,4.20,2.00,25,12,N/A,64,DDR4,2666,Intel UHD Graphics P630
Xeon E-2278GE,Launched,Q2'19,Coffee Lake,8,16,14,4.70,3.30,80,16,N/A,128,DDR4,2666,Intel UHD 630 Graphics
Xeon E-2278GEL,Launched,Q2'19,Coffee Lake,8,16,14,3.90,2.00,35,16,N/A,128,DDR4,2666,Intel UHD 630 Graphics
Xeon E-2224,Launched,Q2'19,Coffee Lake,4,4,14,4.60,3.40,71,8,Intel Smart Cache,128,DDR4,2666,N/A
Xeon E-2224G,Launched,Q2'19,Coffee Lake,4,4,14,4.70,3.50,71,8,Intel Smart Cache,128,DDR4,2666,Intel UHD Graphics P630
Xeon E-2226G,Launched,Q2'19,Coffee Lake,6,6,14,4.70,3.40,80,12,Intel Smart Cache,128,DDR4,2666,Intel UHD Graphics P630
Xeon E-2234,Launched,Q2'19,Coffee Lake,4,8,14,4.80,3.50,71,8,Intel Smart Cache,128,DDR4,2666,N/A
Xeon E-2236,Launched,Q2'19,Coffee Lake,6,12,14,4.80,3.40,80,12,Intel Smart Cache,128,DDR4,2666,N/A
Xeon E-2244G,Launched,Q2'19,Coffee Lake,4,8,14,4.80,3.80,71,8,Intel Smart Cache,128,DDR4,2666,Intel UHD Graphics P630
Xeon E-2246G,Launched,Q2'19,Coffee Lake,6,12,14,4.80,3.60,80,12,Intel Smart Cache,128,DDR4,2666,Intel UHD Graphics P630
Xeon E-2274G,Launched,Q2'19,Coffee Lake,4,8,14,4.90,4.00,83,8,Intel Smart Cache,128,DDR4,2666,Intel UHD Graphics P630
Xeon E-2276G,Launched,Q2'19,Coffee Lake,6,12,14,4.90,3.80,80,12,Intel Smart Cache,128,DDR4,2666,Intel UHD Graphics P630
Xeon E-2276M,Launched,Q2'19,Coffee Lake,6,12,14,4.70,2.80,45,12,Intel Smart Cache,128,"DDR4-2666, LPDDR3-2133",N/A,Intel UHD Graphics P630
Xeon E-2278G,Launched,Q2'19,Coffee Lake,8,16,14,5.00,3.40,80,16,Intel Smart Cache,128,DDR4,2666,Intel UHD Graphics P630
Xeon E-2286G,Launched,Q2'19,Coffee Lake,6,12,14,4.90,4.00,95,12,Intel Smart Cache,128,DDR4,2666,Intel UHD Graphics P630
Xeon E-2286M,Launched,Q2'19,Coffee Lake,8,16,14,5.00,2.40,45,16,Intel Smart Cache,128,"DDR4-2666, LPDDR3-2133",N/A,Intel UHD Graphics P630
Xeon E-2288G,Launched,Q2'19,Coffee Lake,8,16,14,5.00,3.70,95,16,Intel Smart Cache,128,DDR4,2666,Intel UHD Graphics P630
Xeon E-2124,Launched,Q3'18,Coffee Lake,4,4,14,4.30,3.30,71,8,Intel Smart Cache,128,DDR4,2666,N/A
Xeon E-2124G,Launched,Q3'18,Coffee Lake,4,4,14,4.50,3.40,71,8,Intel Smart Cache,128,DDR4,2666,Intel UHD Graphics P630
Xeon E-2126G,Launched,Q3'18,Coffee Lake,6,6,14,4.50,3.30,80,12,Intel Smart Cache,128,DDR4,2666,Intel UHD Graphics P630
Xeon E-2134,Launched,Q3'18,Coffee Lake,4,8,14,4.50,3.50,71,8,Intel Smart Cache,128,DDR4,2666,N/A
Xeon E-2136,Launched,Q3'18,Coffee Lake,6,12,14,4.50,3.30,80,12,Intel Smart Cache,128,DDR4,2666,N/A
Xeon E-2144G,Launched,Q3'18,Coffee Lake,4,8,14,4.50,3.60,71,8,Intel Smart Cache,128,DDR4,2666,Intel UHD Graphics P630
Xeon E-2146G,Launched,Q3'18,Coffee Lake,6,12,14,4.50,3.50,80,12,Intel Smart Cache,128,DDR4,2666,Intel UHD Graphics P630
Xeon E-2174G,Launched,Q3'18,Coffee Lake,4,8,14,4.70,3.80,71,8,Intel Smart Cache,128,DDR4,2666,Intel UHD Graphics P630
Xeon E-2186G,Launched,Q3'18,Coffee Lake,6,12,14,4.70,3.80,95,12,Intel Smart Cache,128,DDR4,2666,Intel UHD Graphics P630
Xeon E-2176M,Launched,Q2'18,Coffee Lake,6,12,14,4.40,2.70,45,12,Intel Smart Cache,64,"DDR4-2666, LPDDR3-2133",N/A,Intel UHD Graphics P630
Xeon E-2186M,Discontinued,Q2'18,Coffee Lake,6,12,14,4.80,2.90,45,12,Intel Smart Cache,64,"DDR4-2666, LPDDR3-2133",N/A,Intel UHD Graphics P630
Xeon E-2176G,Launched,Q4'17,Coffee Lake,6,12,14,4.70,3.70,80,12,Intel Smart Cache,128,DDR4,2666,Intel UHD Graphics P630
Xeon W3-2423,Launched,Q1'23,Sapphire Rapids,6,12,7,4.20,2.10,120,15,Intel Smart Cache,2048,DDR5,4400,N/A
Xeon W3-2425,Launched,Q1'23,Sapphire Rapids,6,12,7,4.40,3.00,130,15,Intel Smart Cache,2048,DDR5,4400,N/A
Xeon W3-2435,Launched,Q1'23,Sapphire Rapids,8,16,7,4.50,3.10,165,22.5,Intel Smart Cache,2048,DDR5,4400,N/A
Xeon W5-2445,Launched,Q1'23,Sapphire Rapids,10,20,7,4.60,3.10,175,26.25,Intel Smart Cache,2048,DDR5,4800,N/A
Xeon W5-2455X,Launched,Q1'23,Sapphire Rapids,12,24,7,4.60,3.20,200,30,Intel Smart Cache,2048,DDR5,4800,N/A
Xeon W5-2465X,Launched,Q1'23,Sapphire Rapids,16,32,7,4.70,3.10,200,33.75,Intel Smart Cache,2048,DDR5,4800,N/A
Xeon W5-3425,Launched,Q1'23,Sapphire Rapids,12,24,7,4.60,3.20,270,30,Intel Smart Cache,4096,DDR5,4800,N/A
Xeon W5-3435X,Launched,Q1'23,Sapphire Rapids,16,32,7,4.70,3.10,270,45,Intel Smart Cache,4096,DDR5,4800,N/A
Xeon W7-2475X,Launched,Q1'23,Sapphire Rapids,20,40,7,4.80,2.60,225,37.5,Intel Smart Cache,2048,DDR5,4800,N/A
Xeon W7-2495X,Launched,Q1'23,Sapphire Rapids,24,48,7,4.80,2.50,225,45,Intel Smart Cache,2048,DDR5,4800,N/A
Xeon W7-3445,Launched,Q1'23,Sapphire Rapids,20,40,7,4.80,2.60,270,52.5,Intel Smart Cache,4096,DDR5,4800,N/A
Xeon W7-3455,Launched,Q1'23,Sapphire Rapids,24,48,7,4.80,2.50,270,67.5,Intel Smart Cache,4096,DDR5,4800,N/A
Xeon W7-3465X,Launched,Q1'23,Sapphire Rapids,28,56,7,4.80,2.50,300,75,Intel Smart Cache,4096,DDR5,4800,N/A
Xeon W9-3475X,Launched,Q1'23,Sapphire Rapids,36,72,7,4.80,2.20,300,82.5,Intel Smart Cache,4096,DDR5,4800,N/A
Xeon W9-3495X,Launched,Q1'23,Sapphire Rapids,56,112,7,4.80,1.90,350,105,Intel Smart Cache,4096,DDR5,4800,N/A
Xeon W-11155MLE,Launched,Q3'21,Tiger Lake,4,8,10,3.10,1.80,25,8,Intel Smart Cache,128,DDR4,3200,Intel UHD Graphics for 11th Gen Intel Core Processors
Xeon W-11155MRE,Launched,Q3'21,Tiger Lake,4,8,10,4.40,2.40,45,8,Intel Smart Cache,128,DDR4,3200,Intel UHD Graphics for 11th Gen Intel Core Processors
Xeon W-11555MLE,Launched,Q3'21,Tiger Lake,6,12,10,4.40,1.90,25,12,Intel Smart Cache,128,DDR4,3200,Intel UHD Graphics for 11th Gen Intel Core Processors
Xeon W-11555MRE,Launched,Q3'21,Tiger Lake,6,12,10,4.50,2.60,45,12,Intel Smart Cache,128,DDR4,3200,Intel UHD Graphics for 11th Gen Intel Core Processors
Xeon W-11865MLE,Launched,Q3'21,Tiger Lake,8,16,10,4.50,1.50,25,24,Intel Smart Cache,128,DDR4,3200,Intel UHD Graphics for 11th Gen Intel Core Processors
Xeon W-11865MRE,Launched,Q3'21,Tiger Lake,8,16,10,4.70,2.60,45,24,Intel Smart Cache,128,DDR4,3200,Intel UHD Graphics for 11th Gen Intel Core Processors
Xeon W-3323,Launched,Q3'21,Ice Lake,12,24,10,3.90,3.50,220,21,N/A,4096,DDR4,3200,N/A
Xeon W-3335,Launched,Q3'21,Ice Lake,16,32,10,4.00,3.40,250,24,N/A,4096,DDR4,3200,N/A
Xeon W-3345,Launched,Q3'21,Ice Lake,24,48,10,4.00,3.00,250,36,N/A,4096,DDR4,3200,N/A
Xeon W-3365,Launched,Q3'21,Ice Lake,32,64,10,4.00,2.70,270,48,N/A,4096,DDR4,3200,N/A
Xeon W-3375,Launched,Q3'21,Ice Lake,38,76,10,4.00,2.50,270,57,N/A,4096,DDR4,3200,N/A
Xeon W-11855M,Launched,Q2'21,Tiger Lake,6,12,10,4.80,3.20,45,18,Intel Smart Cache,128,"Up to 3200 MT/s",N/A,Intel UHD Graphics for 11th Gen Intel Core Processors
Xeon W-11955M,Launched,Q2'21,Tiger Lake,8,16,10,5.00,2.60,45,24,Intel Smart Cache,128,"Up to 3200 MT/s",N/A,Intel UHD Graphics for 11th Gen Intel Core Processors
Xeon W-1350,Launched,Q2'21,Rocket Lake,6,12,14,5.00,3.30,80,12,Intel Smart Cache,128,DDR4,3200,Intel UHD Graphics P750
Xeon W-1350P,Launched,Q2'21,Rocket Lake,6,12,14,5.10,4.00,125,12,Intel Smart Cache,128,DDR4,3200,Intel UHD Graphics P750
Xeon W-1370,Launched,Q2'21,Rocket Lake,8,16,14,5.10,2.90,80,16,Intel Smart Cache,128,DDR4,3200,Intel UHD Graphics P750
